have_formal_word,have_respone,num_misspelled_words,bad_grammar,keyword,requests_personal_info,sense_of_urgency,sense_of_threat,long_email,number_special_chars,number_digits,number_chars,number_words,number_links,suspicious_link,number_dot_in_link,spam
0,0,11,1,0,1,0,1,1,0,0,747,124,4,1,16,0
0,0,7,1,0,0,0,0,0,0,0,271,53,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,1465,234,1,1,4,0
0,0,3,1,0,0,0,0,0,0,0,309,46,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,640,111,0,0,0,0
0,0,4,1,0,0,0,1,1,0,0,456,80,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,420,63,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,195,27,0,0,0,0
0,0,36,1,0,0,0,1,1,0,0,3303,520,0,0,0,0
0,0,66,1,0,0,0,1,1,0,0,5629,959,2,1,8,0
0,0,11,1,0,0,0,0,1,0,0,580,97,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,492,80,0,0,0,0
1,0,11,1,0,0,0,0,1,0,0,516,90,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,779,141,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,1119,201,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,187,27,0,0,0,0
0,0,15,1,0,0,0,1,1,0,0,1426,228,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,304,49,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,1198,194,0,0,0,0
0,0,12,1,0,0,0,0,0,0,0,418,71,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,356,68,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,518,105,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1209,219,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,723,123,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,756,129,0,0,0,0
0,0,15,1,0,0,0,0,0,0,0,246,49,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,1100,207,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,338,67,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,946,154,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,1690,276,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,259,50,0,0,0,0
0,0,12,1,0,0,0,0,0,0,0,388,72,0,0,0,0
0,0,14,1,1,0,0,0,1,0,0,1029,159,2,1,8,0
1,0,4,1,0,0,0,1,0,0,0,254,44,0,0,0,0
0,0,30,1,0,0,0,0,1,0,0,1606,316,1,1,4,0
0,0,20,1,0,0,0,0,1,0,0,1134,204,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,2424,400,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,73,15,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,401,77,0,0,0,0
0,0,26,1,0,0,0,0,1,0,0,601,113,0,0,0,0
1,0,7,1,0,0,0,0,1,0,0,430,76,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,921,151,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,313,61,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,714,124,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1046,162,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,288,49,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,792,132,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,1347,201,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,452,76,1,1,4,0
0,0,6,1,0,0,0,0,1,0,0,464,74,0,0,0,0
0,0,86,1,0,0,0,0,1,0,0,1335,242,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,556,97,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,218,43,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,433,79,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,48,6,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,341,65,0,0,0,0
1,0,13,1,0,0,0,0,1,0,0,699,116,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,971,160,2,1,8,0
0,0,12,1,0,0,0,1,1,0,0,610,112,0,0,0,0
0,0,26,1,0,0,0,0,1,0,0,932,178,1,1,4,0
0,0,5,1,0,0,0,0,1,0,0,542,87,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,558,98,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,224,37,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,95,16,0,0,0,0
1,0,37,1,0,0,0,1,1,0,0,887,160,2,1,8,0
0,0,7,1,0,0,0,0,1,0,0,1114,183,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,368,67,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,440,84,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,976,160,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1554,276,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,454,91,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,195,30,1,1,4,0
0,0,7,1,0,0,0,0,1,0,0,491,91,1,1,4,0
0,0,3,1,0,0,0,0,1,0,0,430,73,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,453,81,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,305,52,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,163,33,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,19,3,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,288,49,0,0,0,0
0,0,8,1,0,1,0,0,1,0,0,1316,225,1,1,4,0
1,0,7,1,0,0,0,0,0,0,0,221,38,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,433,72,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,347,64,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,2112,330,0,0,0,0
0,0,4,1,0,0,0,1,1,0,0,595,100,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,638,108,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,818,135,2,1,8,0
0,0,9,1,0,0,0,0,1,0,0,1259,189,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,800,138,1,1,4,0
0,0,9,1,0,0,0,0,1,0,0,663,107,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,2419,395,0,0,0,0
1,0,10,1,0,0,0,0,1,0,0,695,134,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,2550,408,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,727,130,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,312,54,1,1,4,0
1,0,9,1,0,0,0,0,0,0,0,268,55,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,288,56,2,1,8,0
0,0,9,1,0,0,0,0,1,0,0,525,94,0,0,0,0
1,0,14,1,0,0,0,0,0,0,0,351,65,1,1,4,0
1,1,0,1,0,0,0,0,0,0,0,56,9,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,156,30,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1966,374,0,0,0,0
0,1,2,1,0,0,0,0,0,0,0,53,10,0,0,0,0
0,0,5,1,0,1,0,0,1,0,0,837,133,1,1,4,0
0,0,10,1,0,0,0,0,1,0,0,775,129,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0,268,52,1,1,4,0
0,0,15,1,0,0,0,0,1,0,0,1121,197,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,373,66,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,428,66,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,488,101,0,0,0,0
0,0,57,1,0,0,0,0,1,0,0,5300,862,2,1,8,0
0,0,1,1,0,0,0,0,0,0,0,291,48,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1055,181,0,0,0,0
0,0,24,1,0,0,0,0,1,0,0,1007,173,0,0,0,0
0,0,17,1,0,0,0,1,1,0,0,1929,316,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,391,69,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,474,77,0,0,0,0
0,0,16,1,0,0,0,1,1,0,0,1025,171,1,1,4,0
1,0,7,1,0,1,0,0,1,0,0,438,76,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,245,43,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,886,150,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,222,35,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,668,118,0,0,0,0
0,0,17,1,0,0,0,1,1,0,0,1864,279,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,953,156,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,311,53,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,435,79,1,1,4,0
0,0,1,1,0,0,0,0,0,0,0,281,44,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,857,163,0,0,0,0
1,1,2,1,0,0,0,0,0,0,0,110,17,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,280,42,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,778,126,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,355,65,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,557,97,0,0,0,0
0,0,39,1,0,0,0,0,1,0,0,3398,564,10,1,40,0
0,0,1,1,0,0,0,0,1,0,0,519,88,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,660,113,2,1,8,0
1,0,3,1,0,1,0,0,0,0,0,222,35,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,2169,370,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,286,54,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,509,103,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,278,44,0,0,0,0
0,0,39,1,0,0,0,0,1,0,0,1497,315,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,463,84,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,95,16,0,0,0,0
0,1,5,1,0,0,0,0,0,0,0,160,26,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,417,69,0,0,0,0
1,0,18,1,0,0,0,0,1,0,0,555,110,1,1,4,0
0,0,13,1,0,0,0,0,1,0,0,1234,234,0,0,0,0
0,0,19,1,0,0,0,1,1,0,0,2568,458,0,0,0,0
1,0,6,1,0,0,0,0,1,0,0,554,93,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,245,44,0,0,0,0
0,0,28,1,0,0,0,0,1,0,0,1220,206,1,1,4,0
1,1,5,1,0,0,0,0,0,0,0,99,18,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,985,155,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,112,16,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,228,42,1,1,4,0
0,0,18,1,0,0,0,0,1,0,0,821,153,1,1,4,0
0,0,21,1,0,0,0,0,1,0,0,630,116,0,0,0,0
1,0,2,1,0,0,0,0,1,0,0,881,128,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,823,123,1,1,4,0
0,0,12,1,0,0,0,0,1,0,0,963,175,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,692,140,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,159,28,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,650,106,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,427,74,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,590,96,0,0,0,0
1,1,2,1,0,0,0,0,0,0,0,68,13,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,381,62,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,430,73,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,290,52,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,346,58,0,0,0,0
0,0,17,1,0,1,0,0,1,0,0,2228,387,1,1,4,0
0,0,1,1,0,0,0,0,0,0,0,117,24,0,0,0,0
1,0,6,1,0,0,0,0,1,0,0,555,89,0,0,0,0
0,0,6,1,0,0,0,1,1,0,0,522,95,0,0,0,0
0,0,16,1,0,0,0,1,1,0,0,802,135,0,0,0,0
1,0,12,1,0,0,0,0,1,0,0,761,124,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,613,114,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,2241,412,1,1,4,0
0,0,8,1,0,0,0,0,1,0,0,470,78,0,0,0,0
0,0,6,1,0,0,0,1,1,0,0,738,130,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,848,130,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,186,31,0,0,0,0
0,0,2,1,0,0,0,1,0,0,0,264,44,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,2061,354,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,332,58,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,236,43,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,2863,437,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,206,31,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,856,140,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,381,56,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,132,20,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,60,9,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,375,65,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,756,124,0,0,0,0
1,0,7,1,0,0,0,0,1,0,0,454,71,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,586,96,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,601,89,0,0,0,0
0,0,22,1,0,0,0,0,1,0,0,2110,373,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,2184,336,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,707,127,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,920,154,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,779,136,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,53,13,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,1650,275,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1091,181,0,0,0,0
0,0,22,1,0,0,0,0,1,0,0,921,170,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,341,57,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,931,162,0,0,0,0
1,0,12,1,0,0,0,1,1,0,0,698,110,0,0,0,0
0,0,25,1,0,0,0,0,1,0,0,3006,522,3,1,12,0
1,1,0,1,0,0,0,0,0,0,0,56,6,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,965,146,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,743,137,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,66,10,0,0,0,0
0,0,28,1,0,0,0,0,1,0,0,1046,187,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1037,169,1,1,4,0
0,0,14,1,0,0,0,0,1,0,0,971,155,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,341,65,0,0,0,0
1,0,5,1,0,0,0,1,1,0,0,822,130,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,656,119,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,1937,330,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,379,67,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,638,101,1,1,4,0
0,0,3,1,0,0,0,0,0,0,0,85,15,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,243,47,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,347,66,0,0,0,0
0,0,22,1,0,0,0,1,1,0,0,3965,688,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,488,84,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,463,84,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,279,49,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,698,127,0,0,0,0
1,0,21,1,0,0,0,0,1,0,0,2726,464,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1134,175,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,111,18,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,75,13,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1016,173,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,994,180,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,249,42,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,573,98,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,907,171,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,290,63,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,562,83,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,710,139,1,1,4,0
0,0,15,1,0,0,0,0,1,0,0,905,164,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,215,47,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,125,22,0,0,0,0
0,1,4,1,0,0,0,0,0,0,0,89,14,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,181,29,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,289,47,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,512,109,1,1,4,0
0,0,8,1,0,0,0,0,1,0,0,485,83,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,232,38,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,1475,279,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,308,50,0,0,0,0
1,0,10,1,0,0,0,0,0,0,0,331,61,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,727,123,0,0,0,0
0,0,16,1,1,0,0,0,1,0,0,908,159,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,367,63,0,0,0,0
0,0,18,1,0,1,0,1,1,0,0,1057,203,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,386,61,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1366,250,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1008,151,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,645,98,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,1028,164,1,1,4,0
0,0,22,1,0,0,0,0,1,0,0,1100,194,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,557,118,0,0,0,0
0,0,12,1,0,0,0,0,0,0,0,352,65,1,1,4,0
0,0,55,1,0,0,0,1,1,0,0,2058,339,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,492,83,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,684,123,0,0,0,0
0,0,6,1,0,0,0,1,1,0,0,892,145,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,471,87,0,0,0,0
0,0,15,1,0,0,0,1,1,0,0,3607,575,0,0,0,0
0,0,6,1,0,0,0,1,1,0,0,1296,191,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,994,152,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,574,120,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,1398,224,1,1,4,0
0,0,21,1,0,0,0,0,1,0,0,2206,402,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,173,27,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1134,204,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,245,46,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,346,55,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,1053,166,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,704,127,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,504,85,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,669,117,1,1,4,0
1,0,3,1,0,0,0,0,1,0,0,1209,189,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,179,26,0,0,0,0
0,0,17,1,0,0,0,0,0,0,0,255,40,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,153,26,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,1181,213,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,138,23,0,0,0,0
0,0,4,1,0,0,0,1,1,0,0,553,85,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1298,231,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,115,19,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,105,19,0,0,0,0
0,0,16,1,0,0,0,1,1,0,0,1209,188,0,0,0,0
0,0,5,1,0,0,0,1,1,0,0,2008,303,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,174,33,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,639,122,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,618,104,0,0,0,0
0,0,29,1,0,0,0,0,1,0,0,1190,216,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,150,28,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,293,57,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,465,80,0,0,0,0
0,0,95,1,0,0,0,0,1,0,0,2010,345,0,0,0,0
1,0,7,1,0,1,0,0,1,0,0,438,76,0,0,0,0
0,0,6,1,0,0,0,1,1,0,0,1053,154,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,822,140,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,709,115,1,1,4,0
0,0,10,1,0,0,0,0,1,0,0,1140,204,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,806,139,0,0,0,0
1,0,9,1,0,0,0,0,1,0,0,434,78,2,1,8,0
0,0,14,1,0,0,0,0,1,0,0,1071,168,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,319,62,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,236,34,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,138,22,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,712,113,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,107,20,0,0,0,0
1,0,11,1,0,0,0,0,0,0,0,368,70,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,162,31,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,523,100,3,1,12,0
1,0,7,1,0,0,0,0,1,0,0,654,115,1,1,4,0
0,0,10,1,0,0,0,0,1,0,0,1005,163,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,630,116,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,475,72,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,244,41,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,1357,244,1,1,4,0
0,0,3,1,0,0,0,0,0,0,0,181,34,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1684,276,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,124,22,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,334,53,0,0,0,0
0,0,4,1,0,1,0,1,1,0,0,1138,187,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,644,112,1,1,4,0
0,0,3,1,0,0,0,0,0,0,0,163,27,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,377,61,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,452,86,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,1130,198,1,1,4,0
0,0,4,1,0,0,0,0,1,0,0,1378,201,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,600,103,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,224,37,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1225,185,0,0,0,0
1,0,47,1,0,0,0,0,0,0,0,390,62,0,0,0,0
0,0,5,1,0,1,0,1,1,0,0,986,149,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,190,35,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,971,169,1,1,4,0
0,0,11,1,0,0,0,0,1,0,0,559,87,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,176,32,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,143,25,0,0,0,0
0,0,26,1,0,0,0,1,1,0,0,1374,237,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,259,37,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,893,133,0,0,0,0
0,0,22,1,0,0,0,0,1,0,0,1519,289,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,599,92,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,988,168,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,268,47,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,1396,265,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,485,84,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,339,51,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,1847,324,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,353,54,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,95,17,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,626,108,1,1,4,0
0,0,5,1,0,0,0,0,1,0,0,518,77,0,0,0,0
0,0,50,1,0,0,0,0,1,0,0,2884,502,2,1,8,0
0,0,10,1,0,0,0,0,1,0,0,846,152,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,943,138,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,2563,410,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,260,50,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,284,39,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,1277,219,1,1,4,0
0,0,13,1,0,0,0,0,0,0,0,278,56,0,0,0,0
0,0,15,1,0,0,0,1,1,0,0,2530,410,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,884,142,1,1,4,0
1,0,4,1,0,0,0,0,1,0,0,454,74,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,647,100,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0,63,11,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,571,92,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,3727,586,0,0,0,0
0,0,24,1,0,0,0,0,1,0,0,1003,190,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,208,30,0,0,0,0
0,0,10,1,0,0,0,1,1,0,0,1468,239,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,155,33,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,279,48,0,0,0,0
0,0,19,1,0,0,0,1,1,0,0,5398,794,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,743,117,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,535,88,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,398,59,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,477,88,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,857,165,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,316,49,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,196,39,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,507,87,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,826,144,0,0,0,0
0,0,24,1,0,0,0,1,1,0,0,2933,465,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1109,193,2,1,8,0
0,0,22,1,0,0,0,1,1,0,0,2291,366,0,0,0,0
1,0,9,1,0,0,0,0,1,0,0,694,121,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,299,57,0,0,0,0
1,0,6,1,0,0,0,0,1,0,0,519,88,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,868,143,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,1660,261,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,1391,212,0,0,0,0
